Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Ghana,GHA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.122,64.74,64.114,..
Ghana,GHA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1899.82990284843,1981.63615575459,1951.08652852438,2014.73647352693
Ghana,GHA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.605105682942437,0.635740643066456,..,..
Gibraltar,GIB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.154,82.363,82.198,..
Gibraltar,GIB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..
Gibraltar,GIB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..
Greece,GRC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.7878048780488,81.6390243902439,81.0878048780488,..
Greece,GRC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,18647.4957207515,19018.9021220823,17343.6099878902,18907.8491448015
Greece,GRC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.05801840018985,5.59618906985928,..,..
Greenland,GRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.8865853658537,72.0475609756098,71.4046341463415,..
Greenland,GRL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,47013.0349493846,47908.106718779,47957.7936697606,..
Greenland,GRL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..
Grenada,GRD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.808,74.863,74.924,..
Grenada,GRD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,9252.67605907521,9247.90865964199,7915.21109400898,8223.29847749332
Grenada,GRD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.62643832669153,2.68896070135444,..,..
Guam,GUM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.439,77.717,76.612,..
Guam,GUM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,34472.95939787,35378.9557673086,31236.0797479713,31325.3962959769
Guam,GUM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..
Guatemala,GTM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.726,73.129,71.797,..
Guatemala,GTM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4163.48446077382,4263.07805308999,4124.6999812741,4388.43680329451
Guatemala,GTM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.12069833790549,1.16297092439764,..,..
Guinea,GIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.349,59.72,59.327,..
Guinea,GIN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,910.652647044683,937.703136755322,959.431978411073,972.779035314863
Guinea,GIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.298689018057065,0.306735630750854,..,..
Guinea-Bissau,GNB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.502,60.882,59.999,..
Guinea-Bissau,GNB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,620.771028276283,633.725743772769,604.595146033044,613.898109896942
Guinea-Bissau,GNB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.166237648593054,0.167473846479787,..,..
Guyana,GUY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.896,69.124,68.486,..
Guyana,GUY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6127.70538051386,6348.69808969246,9126.80604679143,10857.3381487023
Guyana,GUY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.29720401440243,3.56806159680473,..,..
Haiti,HTI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.019,64.255,64.052,..
Haiti,HTI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1429.23135334836,1386.51851658061,1322.81405814194,1283.05286964319
Haiti,HTI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.298753558536586,0.297479358179563,..,..
Honduras,HND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.814,72.881,71.462,..
Honduras,HND,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2423.27329902983,2446.10530994908,2190.97187254256,2428.02918076814
Honduras,HND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.02625897371398,1.02622509805408,..,..
"Hong Kong SAR, China",HKG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,84.9341463414634,85.0780487804878,85.3878048780488,..
"Hong Kong SAR, China",HKG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,45280.2113679239,44192.3802322275,41448.4907994199,44481.3397599363
"Hong Kong SAR, China",HKG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..
Hungary,HUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.0658536585366,76.3195121951219,75.6170731707317,..
Hungary,HUN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,14377.421963001,15082.6714945249,14427.8188846629,15518.7686622368
Hungary,HUN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.74652935890747,4.74663102989868,..,..
Iceland,ISL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.8609756097561,83.1634146341463,83.0658536585366,..
Iceland,ISL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,57697.5982793803,57806.0637541946,52983.8118224464,54417.2890524178
Iceland,ISL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.81967347473986,4.54844225751086,..,..
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.71,70.91,70.15,..
India,IND,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1891.13794439121,1941.81508305731,1796.48873981565,1936.94270206376
India,IND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.7910328783681,1.77592267295201,..,..
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.338,70.518,68.808,..
Indonesia,IDN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3741.30527715913,3892.42167262992,3780.14120998019,3892.5389904925
Indonesia,IDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.16047032927399,2.2992559151159,..,..
"Iran, Islamic Rep.",IRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.195,76.103,74.832,..
"Iran, Islamic Rep.",IRN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5211.11164308815,5017.11721737502,5141.08477874704,5344.9580270883
"Iran, Islamic Rep.",IRN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.44508460397157,7.27795087587852,..,..
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.514,71.576,69.123,..
Iraq,IRQ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4710.97628188563,4854.38663347607,4204.17669758529,4224.25383488689
Iraq,IRQ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.01939345457171,4.19983672120634,..,..
Ireland,IRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.2048780487805,82.7024390243903,82.2048780487805,..
Ireland,IRL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,72339.4218486536,75239.3028933993,79074.5401350894,88966.6721604807
Ireland,IRL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.73732378325387,7.24514322077522,..,..
Isle of Man,IMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.596,80.737,80.588,..
Isle of Man,IMN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,96792.4241398358,96856.4389416175,..,..
Isle of Man,IMN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.8024390243903,82.8048780487805,82.7,..
Israel,ISR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,38744.1604404811,39591.3687578516,38176.7543372587,40805.1917574569
Israel,ISR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.87621041012459,6.91959371834315,..,..
Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.3463414634146,83.4975609756098,82.3439024390244,..
Italy,ITA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,31593.4802621599,32114.2998563994,29353.8154433028,31505.9489224989
Italy,ITA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.37687092998968,5.31131544170879,..,..
Jamaica,JAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.793,71.767,71.869,..
Jamaica,JAM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5264.19609212041,5307.50998134429,4765.47436441152,4971.88995466932
Jamaica,JAM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.06205721768071,2.98176162161011,..,..
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,84.2109756097561,84.3563414634146,84.6156097560976,..
Japan,JPN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,36117.2276899342,36081.0653118215,34556.4399294744,35291.0138555083
Japan,JPN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.80168143468674,8.54098020491546,..,..
Jordan,JOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.774,76.044,75.184,..
Jordan,JOR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3929.68714237256,3916.01694720161,3773.42178163461,3781.52828627257
Jordan,JOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.36905549800552,2.30215243883444,..,..
Kazakhstan,KAZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.15,73.18,71.37,..
Kazakhstan,KAZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11053.3620631343,11402.7601135125,10974.2462751277,11298.3576191288
Kazakhstan,KAZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.8513158956408,11.4569378323984,..,..
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.676,62.943,62.675,..
Kenya,KEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1604.80216387121,1653.82819354564,1616.86813097824,1704.96657562005
Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.350126986017145,0.43727903105104,..,..
Kiribati,KIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.855,67.15,67.266,..
Kiribati,KIR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1455.72716554594,1424.79755536944,1392.10659563351,1386.55372006921
Kiribati,KIR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.736130111615959,0.724398576768367,..,..
"Korea, Dem. People's Rep.",PRK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.031,73.198,73.274,..
"Korea, Dem. People's Rep.",PRK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..
"Korea, Dem. People's Rep.",PRK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.97089106469024,2.17585095574668,..,..
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.6268292682927,83.2268292682927,83.4268292682927,..
"Korea, Rep.",KOR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,31053.6379289101,31640.2146297141,31372.4712614515,32730.6506278828
"Korea, Rep.",KOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,12.2252458192145,11.7993253802233,..,..
Kosovo,XKX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.696,79.022,76.567,..
Kosovo,XKX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4009.10642282596,4219.08069197588,3990.97027440455,4429.95814379497
Kosovo,XKX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..
Kuwait,KWT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.722,79.685,76.92,..
Kuwait,KWT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,26660.379734502,25773.4566962928,23925.6656033037,..
Kuwait,KWT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,21.1688865289878,20.8619489599151,..,..
Kyrgyz Republic,KGZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.4,71.6,71.8,..
Kyrgyz Republic,KGZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1197.6107237282,1226.82446375586,1102.66436211075,1123.37284385643
Kyrgyz Republic,KGZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.77927500474473,1.55664325620875,..,..
Lao PDR,LAO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.634,68.138,68.497,..
Lao PDR,LAO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2467.95576150974,2564.0196538036,2539.12452453054,2566.27742235222
Lao PDR,LAO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.72483944564601,2.59426810708029,..,..
Latvia,LVA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.7829268292683,75.3878048780488,75.3878048780488,..
Latvia,LVA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,15558.6917797211,16069.8404323203,15826.4126578529,16609.7227827866
Latvia,LVA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.04218817909178,3.95543586167438,..,..
Lebanon,LBN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.729,79.236,77.804,..
Lebanon,LBN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8441.19497452574,8066.01527008681,6473.10399449625,6095.56877950719
Lebanon,LBN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.66992988980668,4.83404536996868,..,..
Lesotho,LSO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.733,54.173,54.693,..
Lesotho,LSO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1078.15789785424,1074.6225006431,972.415623732283,973.704009216295
Lesotho,LSO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.332117549169768,0.345958255384824,..,..
Liberia,LBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.853,61.104,60.948,..
Liberia,LBR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,673.411391957645,644.162065213927,612.38424757045,629.820554654024
Liberia,LBR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.231112626343778,0.23669639765075,..,..
Libya,LBY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.794,72.463,72.472,..
Libya,LBY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,10595.3224636631,9278.33794257088,6968.04447120709,9043.5443059586
Libya,LBY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.74063109640657,8.64655782310429,..,..
Liechtenstein,LIE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.0414634146342,84.1609756097561,81.8073170731707,..
Liechtenstein,LIE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..
Liechtenstein,LIE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.66674525539001,3.89792645809636,..,..
Lithuania,LTU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.6804878048781,76.2829268292683,74.9292682926829,..
Lithuania,LTU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,16443.5852875776,17249.7184431077,17241.3488235121,18233.7157800947
Lithuania,LTU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.15842256161348,4.19807602212644,..,..
Luxembourg,LUX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.2951219512195,82.6390243902439,81.7414634146342,..
Luxembourg,LUX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,106376.783565763,106729.024882424,104128.242111037,107792.189003826
Luxembourg,LUX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,15.3302075743469,15.3064265559542,..,..
"Macao SAR, China",MAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,84.928,84.978,85.184,..
"Macao SAR, China",MAC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,80477.2782902736,76958.8625966564,34561.7844726337,40601.0160424495
"Macao SAR, China",MAC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..
Madagascar,MDG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.27,65.882,65.182,..
Madagascar,MDG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,470.423903552325,478.926966738444,433.83824486583,442.12160391194
Madagascar,MDG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.12478329720885,0.149637883052437,..,..
Malawi,MWI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.276,64.119,63.717,..
Malawi,MWI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,386.060112194791,396.316837841203,388.978636142247,389.378818714496
Malawi,MWI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.075131140329652,0.0768523956339848,..,..
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.644,75.76,75.938,..
Malaysia,MYS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,10777.748251085,11114.5419859856,10374.1870816224,10575.8735384331
Malaysia,MYS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.54368836453478,7.72070021517061,..,..
Maldives,MDV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.013,80.116,79.875,..
Maldives,MDV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,10342.9101362733,10753.1431705011,7013.57000027668,9807.57711547767
Maldives,MDV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.28783175493319,4.18229224332584,..,..
Mali,MLI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.393,59.664,58.633,..
Mali,MLI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,767.571592925254,779.326622345063,745.885982262158,744.760424800156
Mali,MLI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.274401425632929,0.283457953884067,..,..
Malta,MLT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.4487804878049,82.8585365853659,82.6536585365854,..
Malta,MLT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,27864.2011519772,28375.2709332443,25444.3392976941,27891.1282698574
Malta,MLT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.19831614286421,3.29324560594014,..,..
Marshall Islands,MHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..
Marshall Islands,MHL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4373.87636173868,4984.64720085852,5041.05682629627,5262.47562425684
Marshall Islands,MHL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.91397958539122,4.024324967639,..,..
Mauritania,MRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.31,65.687,64.532,..
Mauritania,MRT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1628.03720022383,1670.02712488425,1612.15270266623,1609.93006252163
Mauritania,MRT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.864024560124977,0.901034695237842,..,..
Mauritius,MUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.4163414634146,74.2358536585366,74.1770731707317,..
Mauritius,MUS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,10654.7904725398,10959.3361409219,9359.34373757082,9703.52422200224
Mauritius,MUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.26404040331914,3.29459100560393,..,..
Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.015,74.202,70.133,..
Mexico,MEX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,10120.3635433028,10013.7031924835,9147.05350478398,9525.40968420662
Mexico,MEX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.6493501909776,3.59170861408077,..,..
"Micronesia, Fed. Sts.",FSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.318,71.077,70.674,..
"Micronesia, Fed. Sts.",FSM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2962.23858125628,2984.93012390233,2913.21837338295,2794.78641596039
"Micronesia, Fed. Sts.",FSM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.53251180293827,1.61610363850059,..,..
Moldova,MDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.492,70.935,70.166,..
Moldova,MDA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3261.7493401398,3436.4491041805,3217.97399064244,3694.6520300684
Moldova,MDA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.15454731760161,3.32554607145542,..,..
Monaco,MCO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..
Monaco,MCO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,178867.536655884,191193.713657546,166909.968266647,204190.16311504
Monaco,MCO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..
Mongolia,MNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.199,71.822,72.141,..
Mongolia,MNG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4242.3001505544,4385.11160331345,4106.60261468469,4107.18365216149
Mongolia,MNG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.81101786859081,7.13704541005504,..,..
Montenegro,MNE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.8414634146342,76.6829268292683,75.9317073170732,..
Montenegro,MNE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7381.77487961644,7684.1498693025,6515.50788943096,7350.454744949
Montenegro,MNE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.01782629169097,4.17987599373753,..,..
Morocco,MAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.986,74.27,73.92,..
Morocco,MAR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3296.21044921875,3355.62963867188,3081.3828125,3290.62036132813
Morocco,MAR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.80808514913468,1.96890700867326,..,..
Mozambique,MOZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.526,61.166,61.172,..
Mozambique,MOZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,604.007174458011,600.403941051414,576.017851178953,573.112663333857
Mozambique,MOZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.236202712955279,0.247642484818277,..,..
Myanmar,MMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.465,66.61,66.797,..
Myanmar,MMR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1488.53051913825,1577.80271146309,1616.20849776001,1317.45301357919
Myanmar,MMR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.625450762738737,0.692304948191065,..,..
Namibia,NAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.586,63.075,62.829,..
Namibia,NAM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4714.46020396689,4596.62707017602,4155.13271775572,4196.28530383011
Namibia,NAM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.75833860657839,1.72481153375467,..,..
Nauru,NRU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..
Nauru,NRU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7515.93478852809,7387.07603185039,7360.95180143829,7354.31806060532
Nauru,NRU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.03186838803216,4.94559830686577,..,..
Nepal,NPL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.979,69.558,69.246,..
Nepal,NPL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1006.60666420222,1061.48601942862,1018.10766517934,1037.09212156798
Nepal,NPL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.532856948931301,0.466487528837777,..,..
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.8121951219512,82.1121951219512,81.409756097561,..
Netherlands,NLD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,47826.8191172843,48443.7320540283,46303.21886247,48301.528960019
Netherlands,NLD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.78385000800575,8.43707462722941,..,..
New Caledonia,NCL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.0030975609756,80.4197073170732,80.8349512195122,..
New Caledonia,NCL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..
New Caledonia,NCL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..
New Zealand,NZL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.8585365853659,81.7073170731707,82.0560975609756,..
New Zealand,NZL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,40365.1957031236,40599.0315482907,39216.2248628459,40415.4680058037
New Zealand,NZL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.60327319315015,6.83041418732592,..,..
Nicaragua,NIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.85,74.054,71.795,..
Nicaragua,NIC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2052.13338335777,1947.40761487163,1886.51311080129,2052.90085974992
Nicaragua,NIC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.77751353817103,0.786323459138814,..,..
Niger,NER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.454,62.897,61.451,..
Niger,NER,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,510.573129261318,520.919398398195,519.678793484687,507.711129922835
Niger,NER,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0863708658445985,0.0917102782590997,..,..
Nigeria,NGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.554,52.91,52.887,..
Nigeria,NGA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2512.0809827586,2505.46274518312,2401.18390022989,2429.58578108445
Nigeria,NGA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.553915600821771,0.567031242867457,..,..
North Macedonia,MKD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.6487804878049,76.6024390243903,75.6931707317073,..
North Macedonia,MKD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5184.69447115249,5386.20032539651,5067.21360634667,5287.06837886027
North Macedonia,MKD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.51601021990228,3.99673721344351,..,..
Northern Mariana Islands,MNP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..
Northern Mariana Islands,MNP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,23220.9981494333,20818.1538599927,..,..
Northern Mariana Islands,MNP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..
Norway,NOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.7585365853659,82.9585365853659,83.209756097561,..
Norway,NOR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,75953.5819514803,76005.224786526,75017.1567472977,77512.89678936
Norway,NOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.07654265477615,6.7222699848575,..,..
